svace_severity,svace_checker,file,svace_line,class_name,anchor_status,status,state,verdict_kind,red_verified,green_verified,prove_attempts,test_path,pr_title,verdict_text
Minor,FB.ODR_OPEN_DATABASE_RESOURCE,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2.java,48.0,SqlInjectionLesson2,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2FsmProofTest.java,Fix JDBC resource leak in SqlInjectionLesson2,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: JDBC State"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2.java,49.0,SqlInjectionLesson2,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2FsmProofTest.java,Fix resource leak by closing Statement and ResultSet in SqlInjectionLesson2,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: Statement "
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3.java,32.0,SqlInjectionLesson3,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3FsmProofTest.java,FB.EI_EXPOSE_REP2 at SqlInjectionLesson3.java:32,"The marker flags the direct assignment this.dataSource = dataSource; as an encapsulation violation, assuming the caller could mutate the object to corrupt internal state. However, LessonDataSource extends javax.sql.DataSource, a standard JDBC interface designed to be a thread-safe, shared, and effec"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3.java,44.0,SqlInjectionLesson3,exact,verified,needs_review,needs-review,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3FsmProofTest.java,Fix resource leak in SqlInjectionLesson3 by closing Statement,"CONFIRMED by execution, but the RESULT IS NOT TRUSTWORTHY AS IT STANDS and a human must look before anything is proposed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3FsmProofTest.java` on JDK 25 flipped red to green, however: ⚠ THE TEST DOES NOT E"
Major,HANDLE_LEAK,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3.java,46.0,SqlInjectionLesson3,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3FsmProofTest.java,Fix JDBC resource leak in SqlInjectionLesson3,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The Statem"
Minor,FB.ODR_OPEN_DATABASE_RESOURCE,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3.java,46.0,SqlInjectionLesson3,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3FsmProofTest.java,Fix JDBC resource leak in SqlInjectionLesson3,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: checkState"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson4.java,33.0,SqlInjectionLesson4,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson4FsmProofTest.java,FB.EI_EXPOSE_REP2 at SqlInjectionLesson4.java:33,"The marker flags the constructor SqlInjectionLesson4(LessonDataSource dataSource) for storing an externally supplied reference without a defensive copy, but this is standard Spring constructor injection. The assignment this.dataSource = dataSource; targets a final field, preventing reassignment, and"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java,36.0,SqlInjectionLesson5,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java,FB.EI_EXPOSE_REP2 at SqlInjectionLesson5.java:36,"The FB.EI_EXPOSE_REP2 warning incorrectly assumes the LessonDataSource parameter passed to the constructor at line 36 is a mutable object that external callers can alter after assignment. In this Spring-managed context, LessonDataSource is a framework-injected dependency with no public mutators expo"
Major,FB.REC_CATCH_EXCEPTION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java,48.0,SqlInjectionLesson5,exact,unprovable,unprovable,unprovable,False,False,3,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java,Fix swallowed RuntimeException in SqlInjectionLesson5.createUser(),"The marker correctly identifies that `catch(Exception)` is overly broad and will silently swallow `RuntimeException`s alongside the expected `SQLException` from `statement.execute()`. However, this is a one-time `@PostConstruct` initialization routine intended to be idempotent, and no runtime test c"
Minor,TAINTED_PTR.MINOR,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java,57.0,SqlInjectionLesson5,exact,reproduced,fix_failed,true-positive-unfixed,True,False,3,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java,Fix SQL injection vulnerability in SqlInjectionLesson5 by using PreparedStatement,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this mar"
Major,FB.RV_RETURN_VALUE_IGNORED,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java,65.0,SqlInjectionLesson5,exact,by_design,by_design,by-design,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java,Fix ignored return value warning in SqlInjectionLesson5,"The marker correctly identifies that statement.executeQuery(query) returns a ResultSet that is not assigned or used. However, this is intentional for this WebGoat lesson. The exercise focuses on SQL injection execution and side effects; success is determined solely by whether the query runs without "
Major,HANDLE_LEAK,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java,82.0,SqlInjectionLesson5,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java,Fix JDBC resource leak in SqlInjectionLesson5.checkSolution,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: PreparedSt"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java,82.0,SqlInjectionLesson5,exact,verified,pr_ready,true-positive,True,True,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java,Fix resource leak in SqlInjectionLesson5 checkSolution method,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The checkS"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java,87.0,SqlInjectionLesson5,exact,verified,pr_ready,true-positive,True,True,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java,Fix resource leak in SqlInjectionLesson5 by using try-with-resources,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: PreparedSt"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5a.java,34.0,SqlInjectionLesson5a,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5aFsmProofTest.java,Suppress FB.EI_EXPOSE_REP2 warning in SqlInjectionLesson5a,"The marker flags direct assignment of dataSource in the constructor as an encapsulation violation, but this is a false positive. LessonDataSource implements javax.sql.DataSource, a Spring-managed service interface used solely to obtain database connections rather than a mutable value object whose in"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java,34.0,SqlInjectionLesson5b,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java,FB.EI_EXPOSE_REP2 at SqlInjectionLesson5b.java:34,"The FB.EI_EXPOSE_REP2 warning incorrectly assumes that the dataSource parameter at line 34 is a mutable container whose internal state could be tampered with by the caller. The parameter type LessonDataSource implements javax.sql.DataSource, a thread-safe factory interface whose contract inherently "
Critical,TAINTED_PTR,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java,41.0,SqlInjectionLesson5b,exact,verified,pr_rejected,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java,PR rejected,"CONFIRMED by execution — JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java` on JDK 25 goes red before the change and green after — but NOT proposed upstream. WebGoat is an intentionally vulnerable training application, and this lesson"
Major,HANDLE_LEAK,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java,48.0,SqlInjectionLesson5b,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java,Fix resource leak in SqlInjectionLesson5b by closing PreparedStatement and ResultSet,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: PreparedS"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java,48.0,SqlInjectionLesson5b,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java,Fix resource leak by closing PreparedStatement and ResultSet in SqlInjectionLesson5b,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: PreparedS"
Minor,FB.ODR_OPEN_DATABASE_RESOURCE,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java,48.0,SqlInjectionLesson5b,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java,Fix JDBC PreparedStatement resource leak in SqlInjectionLesson5b,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The Prepa"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java,69.0,SqlInjectionLesson5b,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java,Fix resource leak by closing ResultSet in SqlInjectionLesson5b,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5bFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The Resul"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,38.0,SqlInjectionLesson8,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java,FB.EI_EXPOSE_REP2 at SqlInjectionLesson8.java:38,"The marker flags the constructor SqlInjectionLesson8(LessonDataSource dataSource) for directly storing the dataSource parameter, but this is a Spring-managed dependency injected by the framework container, not untrusted user input. Since the constructor is invoked exclusively by the DI framework dur"
Major,HANDLE_LEAK,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,59.0,SqlInjectionLesson8,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java,Fix resource leak in SqlInjectionLesson8 by using try-with-resources,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: Statement "
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,59.0,SqlInjectionLesson8,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java,Fix resource leak by closing Statement and ResultSet in SqlInjectionLesson8,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: Statement "
Minor,FB.ODR_OPEN_DATABASE_RESOURCE,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,59.0,SqlInjectionLesson8,exact,reproduced,fix_failed,true-positive-unfixed,True,False,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java,Fix unclosed JDBC Statement resource in SqlInjectionLesson8,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this mar"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,62.0,SqlInjectionLesson8,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java,Fix resource leak in SqlInjectionLesson8 by using try-with-resources,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: Statement "
Major,HANDLE_LEAK,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,141.0,SqlInjectionLesson8,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java,Fix resource leak in SqlInjectionLesson8.log by using try-with-resources,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The Statem"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java,141.0,SqlInjectionLesson8,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java,Fix resource leak in SqlInjectionLesson8.log method,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The Statem"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,39.0,SqlInjectionLesson9,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Suppress EI_EXPOSE_REP2 warning for LessonDataSource injection,"The FB.EI_EXPOSE_REP2 warning incorrectly applies encapsulation rules to a standard dependency injection pattern. The constructor parameter dataSource is of type LessonDataSource, a framework-provided service interface for database access rather than a mutable value object whose internal state requi"
Major,HANDLE_LEAK,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,63.0,SqlInjectionLesson9,exact,reproduced,fix_failed,true-positive-unfixed,True,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Fix resource leak by closing Statement in SqlInjectionLesson9,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this mar"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,63.0,SqlInjectionLesson9,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Fix resource leaks by closing Statement and ResultSet,"The marker claims an unclosed resource obligation for the Statement created at line 63. However, the Statement is instantiated from connection, which is declared in a try-with-resources block at line 51. Per the JDBC specification, closing a Connection automatically closes all Statement objects deri"
Minor,FB.ODR_OPEN_DATABASE_RESOURCE,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,63.0,SqlInjectionLesson9,exact,reproduced,fix_failed,true-positive-unfixed,True,False,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Fix JDBC Statement resource leak in SqlInjectionLesson9,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this mar"
Major,HANDLE_LEAK,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,93.0,SqlInjectionLesson9,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Fix resource leak in SqlInjectionLesson9.getSqlInt,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The getSql"
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,93.0,SqlInjectionLesson9,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Fix resource leak in SqlInjectionLesson9 by closing Statement and ResultSet,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: Statement "
Minor,FB.OBL_UNSATISFIED_OBLIGATION,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,94.0,SqlInjectionLesson9,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Fix resource leak in SqlInjectionLesson9.getSqlInt,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The getSql"
Major,HANDLE_LEAK,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,116.0,SqlInjectionLesson9,exact,reproduced,fix_failed,true-positive-unfixed,True,False,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Fix resource leak in SqlInjectionLesson9.getEmployeesDataOrderBySalaryDesc,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this mar"
Minor,FB.OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java,116.0,SqlInjectionLesson9,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java,Fix Statement resource leak in SqlInjectionLesson9 on query failure,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9FsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The Statem"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/mitigation/Servers.java,44.0,Servers,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/ServersFsmProofTest.java,Fix SQL injection in Servers.sort by validating column parameter,"The checker claims a constructor stores an externally supplied mutable object without defensive copying, but the referenced object is LessonDataSource, a Spring-managed service interface. Spring beans are container-managed instances, not mutable value objects like List or Date that require defensive"
Critical,TAINTED_PTR,org/owasp/webgoat/lessons/sqlinjection/mitigation/Servers.java,54.0,Servers,exact,verified,pr_ready,true-positive,True,True,3,src/test/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/ServersFsmProofTest.java,Fix SQL injection in Servers ORDER BY clause via whitelist validation,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/ServersFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The 'column' parameter i"
Major,FB.DLS_DEAD_LOCAL_STORE,org/owasp/webgoat/lessons/sqlinjection/mitigation/SqlInjectionLesson10b.java,99.0,SqlInjectionLesson10b,exact,unprovable,unprovable,unprovable,False,False,1,src/test/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/SqlInjectionLesson10bFsmProofTest.java,Fix dead local store in SqlInjectionLesson10b,"The marker correctly identifies that `Boolean result = task.call();` assigns a value that is never subsequently read. The `task.call()` invocation is executed strictly for its side effect of triggering compilation and populating the `diagnosticsCollector`, which is then returned. Since the unused `r"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/mitigation/SqlInjectionLesson13.java,38.0,SqlInjectionLesson13,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/SqlInjectionLesson13FsmProofTest.java,Suppress EI_EXPOSE_REP2 warning for LessonDataSource injection,"The marker flags the direct assignment `this.dataSource = dataSource;` in the constructor, claiming it exposes a mutable reference. However, `LessonDataSource` implements the standard JDBC `DataSource` interface, which is a container-managed, thread-safe resource that cannot be defensively copied. T"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/mitigation/SqlOnlyInputValidation.java,26.0,SqlOnlyInputValidation,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/SqlOnlyInputValidationFsmProofTest.java,FB.EI_EXPOSE_REP2 at SqlOnlyInputValidation.java:26,"The marker flags the constructor public SqlOnlyInputValidation(SqlInjectionLesson6a lesson6a) for storing a direct reference to lesson6a, claiming it exposes internal representation to an untrusted caller. This is a false positive because the class is a Spring @RestController that relies on construc"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/sqlinjection/mitigation/SqlOnlyInputValidationOnKeywords.java,30.0,SqlOnlyInputValidationOnKeywords,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/SqlOnlyInputValidationOnKeywordsFsmProofTest.java,FB.EI_EXPOSE_REP2 at SqlOnlyInputValidationOnKeywords.java:30,"The constructor assigns the `lesson6a` parameter directly to `this.lesson6a`, which triggers the `EI_EXPOSE_REP2` warning about retaining mutable references. However, this class is a Spring-managed component, and the constructor is invoked exclusively by the Spring container for dependency injection"
Minor,FB.RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,org/owasp/webgoat/lessons/vulnerablecomponents/VulnerableComponentsLesson.java,49.0,VulnerableComponentsLesson,no-method,by_design,by_design,by-design,False,False,2,src/test/java/org/owasp/webgoat/lessons/vulnerablecomponents/VulnerableComponentsLessonFsmProofTest.java,Fix unused return value warning in VulnerableComponentsLesson,"The marker flags contact.getFirstName() at line 49 for discarding its return value. This is a deliberately vulnerable teaching example in WebGoat designed to demonstrate XStream deserialization attacks, specifically referencing CVE-2013-7285 in the adjacent comment. The method call is intentionally "
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/webwolfintroduction/MailAssignment.java,35.0,MailAssignment,unresolved,infra_stuck,infra_error,undetermined,False,False,3,src/test/java/org/owasp/webgoat/lessons/webwolfintroduction/MailAssignmentFsmProofTest.java,FB.EI_EXPOSE_REP2 at MailAssignment.java:35,"NOT SETTLED. The pipeline could not get this marker to a testable state after 3 attempts, so nothing here is a judgement about the code — the marker is neither confirmed nor refuted and still needs a human. What blocked it: source fetch returned nothing."
